Year,Box_Office_Rank,Name,   Worldwide   ,   Domestic   ,   Foreign   
2015,173,Steve Jobs," $34,441,873.00 "," $17,766,658.00 "," $16,675,215.00 "
2015,174,Victor Frankenstein," $34,227,298.00 "," $5,775,076.00 "," $28,452,222.00 "
2015,175,The Witness," $33,963,557.00 "," $418,063.00 "," $33,545,494.00 "
2015,176,Project Almanac," $33,213,241.00 "," $22,348,241.00 "," $10,865,000.00 "
2015,177,Dilwale," $31,994,323.00 "," $4,871,263.00 "," $27,123,060.00 "
2015,178,Suffragette," $31,972,096.00 "," $4,702,420.00 "," $27,269,676.00 "
2015,179,Self/less," $31,807,156.00 "," $12,279,691.00 "," $19,527,465.00 "
2015,180,Saving Mr. Wu," $31,222,161.00 "," $92,696.00 "," $31,129,465.00 "
2015,181,Attack on Titan Part 1," $30,810,658.00 "," $449,523.00 "," $30,361,135.00 "
2015,182,A Man Called Ove," $30,692,889.00 "," $3,479,315.00 "," $27,213,574.00 "
2015,183,Far from the Madding Crowd," $30,229,977.00 "," $12,236,500.00 "," $17,993,477.00 "
2015,184,Mr. Holmes," $29,355,203.00 "," $17,737,646.00 "," $11,617,557.00 "
2015,185,Love & Mercy," $28,641,776.00 "," $12,551,031.00 "," $16,090,745.00 "
2015,186,Flying Colors," $28,525,563.00 ",," $28,525,563.00 "
2015,187,Triumph in the Skies," $28,085,162.00 ",," $28,085,162.00 "
2015,188,The 33," $27,972,023.00 "," $12,227,722.00 "," $15,744,301.00 "
2015,189,Bride Wars," $27,670,000.00 ",," $27,670,000.00 "
2015,190,Irrational Man," $27,391,084.00 "," $4,030,360.00 "," $23,360,724.00 "
2015,191,Detective K: Secret of the Lost Island," $27,387,870.00 "," $185,367.00 "," $27,202,503.00 "
2015,192,To the Fore," $27,267,799.00 ",," $27,267,799.00 "
2015,193,American Ultra," $27,262,374.00 "," $14,440,985.00 "," $12,821,389.00 "
2015,194,Orange," $26,261,536.00 ",," $26,261,536.00 "
2015,195,Aloha," $26,250,020.00 "," $21,067,116.00 "," $5,182,904.00 "
2015,196,Huevos: Little Rooster's Egg-cellent Adventure," $25,892,561.00 "," $9,080,818.00 "," $16,811,743.00 "
2015,197,Dügün Dernek 2: Sünnet," $25,836,668.00 ",," $25,836,668.00 "
2015,198,Look Who's Back," $25,513,752.00 ",," $25,513,752.00 "
2015,199,Serial Teachers 2," $25,364,150.00 ",," $25,364,150.00 "
2015,200,Wild City," $24,817,852.00 "," $34,866.00 "," $24,782,986.00 "
2016,1,Captain America: Civil War," $1,153,296,293.00 "," $408,084,349.00 "," $745,211,944.00 "
2016,2,Rogue One: A Star Wars Story," $1,056,057,273.00 "," $532,177,324.00 "," $523,879,949.00 "
2016,3,Finding Dory," $1,028,570,889.00 "," $486,295,561.00 "," $542,275,328.00 "
2016,4,Zootopia," $1,023,784,195.00 "," $341,268,248.00 "," $682,515,947.00 "
2016,5,The Jungle Book," $966,550,600.00 "," $364,001,123.00 "," $602,549,477.00 "
2016,6,The Secret Life of Pets," $875,457,937.00 "," $368,384,330.00 "," $507,073,607.00 "
2016,7,Batman v Superman: Dawn of Justice," $873,634,919.00 "," $330,360,194.00 "," $543,274,725.00 "
2016,8,Fantastic Beasts and Where to Find Them," $814,037,575.00 "," $234,037,575.00 "," $580,000,000.00 "
2016,9,Deadpool," $782,612,155.00 "," $363,070,709.00 "," $419,541,446.00 "
2016,10,Suicide Squad," $746,846,894.00 "," $325,100,054.00 "," $421,746,840.00 "
2016,11,Doctor Strange," $677,718,395.00 "," $232,641,920.00 "," $445,076,475.00 "
2016,12,Moana," $643,331,111.00 "," $248,757,044.00 "," $394,574,067.00 "
2016,13,Sing," $634,151,679.00 "," $270,395,425.00 "," $363,756,254.00 "
2016,14,The Mermaid," $553,810,228.00 "," $3,232,685.00 "," $550,577,543.00 "
2016,15,X-Men: Apocalypse," $543,934,105.00 "," $155,442,489.00 "," $388,491,616.00 "
2016,16,Kung Fu Panda 3," $521,170,825.00 "," $143,528,619.00 "," $377,642,206.00 "
2016,17,La La Land," $447,407,695.00 "," $151,101,803.00 "," $296,305,892.00 "
2016,18,Warcraft," $439,048,914.00 "," $47,365,290.00 "," $391,683,624.00 "
2016,19,Jason Bourne," $415,484,914.00 "," $162,434,410.00 "," $253,050,504.00 "
2016,20,Ice Age: Collision Course," $408,579,038.00 "," $64,063,008.00 "," $344,516,030.00 "
2016,21,Independence Day: Resurgence," $389,681,935.00 "," $103,144,286.00 "," $286,537,649.00 "
2016,22,Your Name.," $357,986,087.00 "," $5,017,246.00 "," $352,968,841.00 "
2016,23,The Legend of Tarzan," $356,700,357.00 "," $126,643,061.00 "," $230,057,296.00 "
2016,24,The Angry Birds Movie," $352,333,929.00 "," $107,509,366.00 "," $244,824,563.00 "
2016,25,Trolls," $346,864,462.00 "," $153,707,064.00 "," $193,157,398.00 "
2016,26,Star Trek Beyond," $343,471,816.00 "," $158,848,340.00 "," $184,623,476.00 "
2016,27,The Great Wall," $334,933,831.00 "," $45,540,830.00 "," $289,393,001.00 "
2016,28,Now You See Me 2," $334,897,606.00 "," $65,075,540.00 "," $269,822,066.00 "
2016,29,The Conjuring 2," $320,392,818.00 "," $102,470,008.00 "," $217,922,810.00 "
2016,30,Resident Evil: The Final Chapter," $312,242,626.00 "," $26,830,068.00 "," $285,412,558.00 "
2016,31,Dangal," $303,723,636.00 "," $12,391,761.00 "," $291,331,875.00 "
2016,32,Passengers," $303,144,152.00 "," $100,014,699.00 "," $203,129,453.00 "
2016,33,Alice Through the Looking Glass," $299,457,024.00 "," $77,041,381.00 "," $222,415,643.00 "
2016,34,Miss Peregrine's Home for Peculiar Children," $296,482,446.00 "," $87,242,834.00 "," $209,239,612.00 "
2016,35,Teenage Mutant Ninja Turtles: Out of the Shadows," $245,623,848.00 "," $82,051,601.00 "," $163,572,247.00 "
2016,36,Sully," $240,797,623.00 "," $125,070,033.00 "," $115,727,590.00 "
2016,37,Assassin's Creed," $240,697,856.00 "," $54,647,948.00 "," $186,049,908.00 "
2016,38,Hidden Figures," $235,956,898.00 "," $169,607,287.00 "," $66,349,611.00 "
2016,39,Ghostbusters," $229,147,509.00 "," $128,350,574.00 "," $100,796,935.00 "
2016,40,Inferno," $220,021,259.00 "," $34,343,574.00 "," $185,677,685.00 "
2016,41,Central Intelligence," $216,972,543.00 "," $127,440,871.00 "," $89,531,672.00 "
2016,42,Bridget Jones's Baby," $211,952,420.00 "," $24,252,420.00 "," $187,700,000.00 "
2016,43,Me Before You," $208,314,186.00 "," $56,245,075.00 "," $152,069,111.00 "
2016,44,London Has Fallen," $205,754,447.00 "," $62,524,260.00 "," $143,230,187.00 "
2016,45,Arrival," $203,388,186.00 "," $100,546,139.00 "," $102,842,047.00 "
2016,46,The BFG," $195,243,411.00 "," $55,483,770.00 "," $139,759,641.00 "
2016,47,The Monkey King 2," $193,678,298.00 "," $709,982.00 "," $192,968,316.00 "
2016,48,Bad Moms," $183,936,074.00 "," $113,257,297.00 "," $70,678,777.00 "
2016,49,Storks," $183,388,953.00 "," $72,679,278.00 "," $110,709,675.00 "
2016,50,From Vegas to Macau III," $181,732,879.00 ",," $181,732,879.00 "
2016,51,Hacksaw Ridge," $180,563,636.00 "," $67,209,615.00 "," $113,354,021.00 "
2016,52,Allegiant," $179,246,868.00 "," $66,184,051.00 "," $113,062,817.00 "
2016,53,Operation Mekong," $173,839,072.00 "," $800,012.00 "," $173,039,060.00 "
2016,54,The Girl on the Train," $173,185,859.00 "," $75,395,035.00 "," $97,790,824.00 "
2016,55,The Huntsman: Winter's War," $164,989,338.00 "," $48,390,190.00 "," $116,599,148.00 "
2016,56,The Magnificent Seven," $162,360,636.00 "," $93,432,655.00 "," $68,927,981.00 "
2016,57,Jack Reacher: Never Go Back," $162,146,076.00 "," $58,697,076.00 "," $103,449,000.00 "
2016,58,Don't Breathe," $157,761,002.00 "," $89,217,875.00 "," $68,543,127.00 "
2016,59,The Accountant," $155,160,045.00 "," $86,260,045.00 "," $68,900,000.00 "
2016,60,Lights Out," $148,868,835.00 "," $67,268,835.00 "," $81,600,000.00 "
2016,61,Time Raiders," $145,819,137.00 ",," $145,819,137.00 "
2016,62,Pete's Dragon," $143,695,338.00 "," $76,233,151.00 "," $67,462,187.00 "
2016,63,Sausage Party," $140,705,322.00 "," $97,685,686.00 "," $43,019,636.00 "
2016,64,Lion," $140,312,928.00 "," $51,738,905.00 "," $88,574,023.00 "
2016,65,Skiptrace," $136,579,287.00 ",," $136,579,287.00 "
2016,66,Mechanic: Resurrection," $125,729,635.00 "," $21,218,403.00 "," $104,511,232.00 "
2016,67,Deepwater Horizon," $121,790,373.00 "," $61,433,527.00 "," $60,356,846.00 "
2016,68,Allied," $119,520,023.00 "," $40,098,064.00 "," $79,421,959.00 "
2016,69,I Belonged to You," $119,107,580.00 "," $744,541.00 "," $118,363,039.00 "
2016,70,The Shallows," $119,100,758.00 "," $55,124,043.00 "," $63,976,715.00 "
2016,71,The Purge: Election Year," $118,587,880.00 "," $79,213,375.00 "," $39,374,505.00 "
2016,72,Why Him?," $118,102,725.00 "," $60,323,786.00 "," $57,778,939.00 "
2016,73,Book of Love," $114,679,097.00 ",," $114,679,097.00 "
2016,74,Office Christmas Party," $114,501,299.00 "," $54,767,494.00 "," $59,733,805.00 "
2016,75,How to Be Single," $112,343,513.00 "," $46,843,513.00 "," $65,500,000.00 "
2016,76,10 Cloverfield Lane," $110,216,998.00 "," $72,082,998.00 "," $38,134,000.00 "
2016,77,Neighbors 2: Sorority Rising," $108,007,109.00 "," $55,455,765.00 "," $52,551,344.00 "
2016,78,Cold War 2," $103,197,501.00 "," $560,824.00 "," $102,636,677.00 "
2016,79,Railroad Tigers," $102,205,175.00 "," $218,044.00 "," $101,987,131.00 "
2016,80,Some Like It Hot," $95,721,752.00 "," $100,026.00 "," $95,621,726.00 "
2016,81,Dirty Grandpa," $94,073,028.00 "," $35,593,113.00 "," $58,479,915.00 "
2016,82,Ben-Hur," $94,061,311.00 "," $26,410,477.00 "," $67,650,834.00 "
2016,83,Money Monster," $93,282,604.00 "," $41,012,075.00 "," $52,270,529.00 "
2016,84,Train to Busan," $92,742,323.00 "," $2,129,768.00 "," $90,612,555.00 "
2016,85,My Big Fat Greek Wedding 2," $90,632,641.00 "," $59,689,605.00 "," $30,943,036.00 "
2016,86,Collateral Beauty," $88,528,280.00 "," $31,016,021.00 "," $57,512,259.00 "
2016,87,Line Walker," $88,228,755.00 ",," $88,228,755.00 "
2016,88,Sultan," $87,280,000.00 "," $6,200,000.00 "," $81,080,000.00 "
2016,89,War Dogs," $86,234,523.00 "," $43,034,523.00 "," $43,200,000.00 "
2016,90,Big Fish & Begonia," $85,409,373.00 ",," $85,409,373.00 "
2016,91,Nerve," $85,251,425.00 "," $38,583,626.00 "," $46,667,799.00 "
2016,92,Leap!," $84,197,417.00 "," $2,844,490.00 "," $81,352,927.00 "
2016,93,Ouija: Origin of Evil," $81,705,746.00 "," $35,144,505.00 "," $46,561,241.00 "
2016,94,Underworld: Blood Wars," $81,093,313.00 "," $30,353,973.00 "," $50,739,340.00 "
2016,95,Manchester by the Sea," $78,988,148.00 "," $47,695,371.00 "," $31,292,777.00 "
2016,96,The Boss," $78,844,582.00 "," $63,285,885.00 "," $15,558,697.00 "
2016,97,Shin Godzilla," $77,947,607.00 "," $1,918,403.00 "," $76,029,204.00 "
2016,98,Mike and Dave Need Wedding Dates," $77,068,246.00 "," $46,009,673.00 "," $31,058,573.00 "
2016,99,Kubo and the Two Strings," $76,249,438.00 "," $48,023,088.00 "," $28,226,350.00 "
2016,100,Quo vado?," $75,878,701.00 ",," $75,878,701.00 "
2016,101,Boo! A Madea Halloween," $74,827,344.00 "," $73,206,343.00 "," $1,621,001.00 "
2016,102,Miracles from Heaven," $73,983,003.00 "," $61,705,123.00 "," $12,277,880.00 "
2016,103,I Am Not Madame Bovary," $70,826,207.00 "," $436,798.00 "," $70,389,409.00 "
2016,104,See You Tomorrow," $70,065,569.00 ",," $70,065,569.00 "
2016,105,One Piece Film: Gold," $66,207,073.00 "," $423,593.00 "," $65,783,480.00 "
2016,106,Moonlight," $65,172,611.00 "," $27,854,932.00 "," $37,317,679.00 "
2016,107,Monster Trucks," $64,493,915.00 "," $33,370,166.00 "," $31,123,749.00 "
2016,108,Fences," $64,414,761.00 "," $57,682,904.00 "," $6,731,857.00 "
2016,109,"Hail, Caesar!"," $63,647,656.00 "," $30,498,085.00 "," $33,149,571.00 "
2016,110,The Nice Guys," $62,788,218.00 "," $36,261,763.00 "," $26,526,455.00 "
2016,111,Huo guo ying xiong," $58,106,427.00 "," $779,818.00 "," $57,326,609.00 "
2016,112,L.O.R.D: Legend of Ravaging Dynasties," $58,089,494.00 "," $350,456.00 "," $57,739,038.00 "
2016,113,Nine Lives," $57,814,445.00 "," $19,700,032.00 "," $38,114,413.00 "
2016,114,Zoolander 2," $56,722,693.00 "," $28,848,693.00 "," $27,874,000.00 "
2016,115,Barbershop: The Next Cut," $55,030,051.00 "," $54,030,051.00 "," $1,000,000.00 "
2016,116,The Age of Shadows," $54,491,162.00 "," $541,719.00 "," $53,949,443.00 "
2016,117,A Chinese Odyssey: Part Three," $53,306,108.00 ",," $53,306,108.00 "
2016,118,Tunnel," $52,444,295.00 "," $568,876.00 "," $51,875,419.00 "
2016,119,Patriots Day," $52,185,751.00 "," $31,886,361.00 "," $20,299,390.00 "
2016,120,My Beloved Bodyguard," $52,165,873.00 ",," $52,165,873.00 "
2016,121,The Finest Hours," $52,099,090.00 "," $27,569,558.00 "," $24,529,532.00 "
2016,122,Master," $51,636,415.00 "," $597,251.00 "," $51,039,164.00 "
2016,123,Doraemon the Movie: Nobita and the Birth of Japan," $50,939,840.00 ",," $50,939,840.00 "
2016,124,The Wailing," $49,851,770.00 "," $786,633.00 "," $49,065,137.00 "
2016,125,Two Is a Family," $49,619,118.00 ",," $49,619,118.00 "
2016,126,Never Gone," $48,980,792.00 "," $96,421.00 "," $48,884,371.00 "
2016,127,Luck-Key," $48,913,975.00 "," $466,505.00 "," $48,447,470.00 "
2016,128,Florence Foster Jenkins," $48,902,953.00 "," $27,383,770.00 "," $21,519,183.00 "
2016,129,Mother's Day," $48,782,670.00 "," $32,492,859.00 "," $16,289,811.00 "
2016,130,"Yo-kai Watch Movie: It's the Secret of Birth, Meow! 2016 Re-release"," $47,642,462.00 ",," $47,642,462.00 "
2016,131,A Monster Calls," $47,309,313.00 "," $3,740,823.00 "," $43,568,490.00 "
2016,132,Risen," $46,432,579.00 "," $36,880,033.00 "," $9,552,546.00 "
2016,133,Eddie the Eagle," $46,152,800.00 "," $15,789,389.00 "," $30,363,411.00 "
2016,134,Blair Witch," $45,173,154.00 "," $20,777,061.00 "," $24,396,093.00 "
2016,135,Boonie Bears: The Big Top Secret," $45,150,390.00 ",," $45,150,390.00 "
2016,136,Café Society," $43,763,247.00 "," $11,103,205.00 "," $32,660,042.00 "
2016,137,League of Gods," $43,498,766.00 "," $181,633.00 "," $43,317,133.00 "
2016,138,Almost Christmas," $42,580,920.00 "," $42,158,780.00 "," $422,140.00 "
2016,139,The Witch," $40,423,945.00 "," $25,138,705.00 "," $15,285,240.00 "
2016,140,The Wild Life," $40,075,446.00 "," $8,005,586.00 "," $32,069,860.00 "
2016,141,Love O2O," $39,969,537.00 ",," $39,969,537.00 "
2016,142,The Forest," $39,712,000.00 "," $26,594,261.00 "," $13,117,739.00 "
2016,143,Absolutely Fabulous: The Movie," $39,219,109.00 "," $4,772,155.00 "," $34,446,954.00 "
2016,144,My Mom Is a Character 2," $39,195,565.00 ",," $39,195,565.00 "
2016,145,Masterpiece Mystery: Sherlock: The Abominable Bride," $39,139,204.00 ",," $39,139,204.00 "
2016,146,"Crouching Tiger, Hidden Dragon: Sword of Destiny"," $38,659,039.00 ",," $38,659,039.00 "
2016,147,Hell or High Water," $37,879,877.00 "," $27,007,844.00 "," $10,872,033.00 "
2016,148,Mission Milano," $37,749,848.00 ",," $37,749,848.00 "
2016,149,The Handmaiden," $37,692,886.00 "," $2,006,788.00 "," $35,686,098.00 "
2016,150,Snowden," $37,357,216.00 "," $21,587,519.00 "," $15,769,697.00 "
2016,151,Nobunaga Concerto: The Movie," $36,187,594.00 ",," $36,187,594.00 "
2016,152,Eye in the Sky," $35,259,653.00 "," $18,704,595.00 "," $16,555,058.00 "
2016,153,Les Tuche 2: The American Dream," $35,210,425.00 ",," $35,210,425.00 "
2016,154,Os Dez Mandamentos - O Filme," $31,998,251.00 ",," $31,998,251.00 "
2016,155,Bounty Hunters," $31,918,573.00 ",," $31,918,573.00 "
2016,156,Ae Dil Hai Mushkil," $31,668,920.00 "," $4,264,983.00 "," $27,403,937.00 "
2016,157,Assassination Classroom: The Graduation," $31,352,921.00 ",," $31,352,921.00 "
2016,158,Perfect Strangers," $31,254,929.00 ",," $31,254,929.00 "
2016,159,Billy Lynn's Long Halftime Walk," $30,930,984.00 "," $1,738,477.00 "," $29,192,507.00 "
2016,160,Pandora," $30,896,701.00 ",," $30,896,701.00 "
2016,161,Norm of the North," $30,734,502.00 "," $17,062,499.00 "," $13,672,003.00 "
2016,162,When the Bough Breaks," $30,658,387.00 "," $29,747,603.00 "," $910,784.00 "
2016,163,S Storm," $30,381,402.00 ",," $30,381,402.00 "
2016,164,Nocturnal Animals," $30,311,857.00 "," $10,663,357.00 "," $19,648,500.00 "
2016,165,A Silent Voice: The Movie," $30,277,098.00 "," $310,407.00 "," $29,966,691.00 "
2016,166,Keeping Up with the Joneses," $29,918,745.00 "," $14,904,426.00 "," $15,014,319.00 "
2016,167,Jackie," $29,777,777.00 "," $13,960,394.00 "," $15,817,383.00 "
2016,168,Masterminds," $29,674,699.00 "," $17,368,022.00 "," $12,306,677.00 "
2016,169,Flight Crew," $29,171,110.00 ",," $29,171,110.00 "
2016,170,Viking," $29,161,298.00 ",," $29,161,298.00 "
2016,171,M.S. Dhoni: The Untold Story," $28,903,047.00 "," $1,801,550.00 "," $27,101,497.00 "
2016,172,Fan," $28,240,000.00 "," $2,300,000.00 "," $25,940,000.00 "
2016,173,"Yôkai Watch: the Movie: The Flying Whale and the Grand Adventure of the Double Worlds, Meow!"," $28,110,245.00 ",," $28,110,245.00 "
2016,174,Welcome to Germany," $28,036,021.00 ",," $28,036,021.00 "
2016,175,The Brothers Grimsby," $27,979,040.00 "," $6,874,837.00 "," $21,104,203.00 "
2016,176,When Larry Meets Mary," $27,863,090.00 ",," $27,863,090.00 "
2016,177,Yesterday Once More," $27,413,790.00 ",," $27,413,790.00 "
2016,178,The Light Between Oceans," $25,975,621.00 "," $12,545,979.00 "," $13,429,642.00 "
2016,179,A Beautiful Planet," $25,730,120.00 "," $15,650,615.00 "," $10,079,505.00 "
2016,180,Mr. Donkey," $25,537,759.00 "," $356,255.00 "," $25,181,504.00 "
2016,181,Born in China," $25,081,168.00 "," $13,873,211.00 "," $11,207,957.00 "
2016,182,Race," $25,070,261.00 "," $19,206,207.00 "," $5,864,054.00 "
2016,183,Call of Heroes," $25,040,561.00 ",," $25,040,561.00 "
2016,184,Free State of Jones," $25,035,950.00 "," $20,810,036.00 "," $4,225,914.00 "
2016,185,Whiskey Tango Foxtrot," $24,972,139.00 "," $23,083,334.00 "," $1,888,805.00 "
2016,186,Soulmate," $24,684,439.00 ",," $24,684,439.00 "
2016,187,The Snow Queen 3: Fire and Ice," $24,644,317.00 ",," $24,644,317.00 "
2016,188,God's Not Dead 2," $24,487,848.00 "," $20,774,575.00 "," $3,713,273.00 "
2016,189,Camping 3," $24,224,579.00 ",," $24,224,579.00 "
2016,190,The Founder," $24,121,245.00 "," $12,786,053.00 "," $11,335,192.00 "
2016,191,Bad Santa 2," $24,079,268.00 "," $17,782,178.00 "," $6,297,090.00 "
2016,192,Spirits' Homecoming," $23,857,217.00 "," $125,616.00 "," $23,731,601.00 "
2016,193,Silence," $23,834,809.00 "," $7,100,177.00 "," $16,734,632.00 "
2016,194,Kevin Hart: What Now?," $23,591,043.00 "," $23,591,043.00 ",
2016,195,No manches Frida," $23,540,937.00 "," $11,528,613.00 "," $12,012,324.00 "
2016,196,Middle School: The Worst Years of My Life," $23,316,139.00 "," $20,007,149.00 "," $3,308,990.00 "
2016,197,Triple 9," $23,177,948.00 "," $12,639,297.00 "," $10,538,651.00 "
2016,198,Rock Dog," $23,139,802.00 "," $9,420,546.00 "," $13,719,256.00 "
2016,199,The Choice," $23,064,015.00 "," $18,730,891.00 "," $4,333,124.00 "
2016,200,Penny Pincher!," $22,955,486.00 ",," $22,955,486.00 "
2017,1,Star Wars: Episode VIII - The Last Jedi," $1,332,539,889.00 "," $620,181,382.00 "," $712,358,507.00 "
2017,2,Beauty and the Beast," $1,263,521,126.00 "," $504,014,165.00 "," $759,506,961.00 "
2017,3,The Fate of the Furious," $1,236,005,118.00 "," $226,008,385.00 "," $1,009,996,733.00 "
2017,4,Despicable Me 3," $1,034,799,409.00 "," $264,624,300.00 "," $770,175,109.00 "
2017,5,Jumanji: Welcome to the Jungle," $962,077,546.00 "," $404,515,480.00 "," $557,562,066.00 "
2017,6,Spider-Man: Homecoming," $880,166,924.00 "," $334,201,140.00 "," $545,965,784.00 "
2017,7,Wolf Warrior 2," $870,325,439.00 "," $2,721,100.00 "," $867,604,339.00 "
2017,8,Guardians of the Galaxy Vol. 2," $863,756,051.00 "," $389,813,101.00 "," $473,942,950.00 "
2017,9,Thor: Ragnarok," $853,977,126.00 "," $315,058,289.00 "," $538,918,837.00 "
2017,10,Wonder Woman," $821,847,012.00 "," $412,563,408.00 "," $409,283,604.00 "
2017,11,Coco," $807,816,196.00 "," $210,460,015.00 "," $597,356,181.00 "
2017,12,Pirates of the Caribbean: Dead Men Tell No Tales," $794,861,794.00 "," $172,558,876.00 "," $622,302,918.00 "
2017,13,It," $700,381,748.00 "," $327,481,748.00 "," $372,900,000.00 "
2017,14,Justice League," $657,924,295.00 "," $229,024,295.00 "," $428,900,000.00 "
2017,15,Logan," $619,021,436.00 "," $226,277,068.00 "," $392,744,368.00 "
2017,16,Transformers: The Last Knight," $605,425,157.00 "," $130,168,683.00 "," $475,256,474.00 "
2017,17,Kong: Skull Island," $566,652,812.00 "," $168,052,812.00 "," $398,600,000.00 "
2017,18,The Boss Baby," $527,965,936.00 "," $175,003,033.00 "," $352,962,903.00 "
2017,19,Dunkirk," $525,245,546.00 "," $188,045,546.00 "," $337,200,000.00 "
